concentration_ppm_co2e,temperature_above_2025_c,damage_specification,tipping_points,damage_fraction,damage_percent
673.9462925851703,1.3262709508443262,Statistical,False,0.021865004690381103,2.1865004690381102
674.7967935871743,1.3299099351789379,Statistical,False,0.021939976736486705,2.1939976736486706
675.6472945891784,1.3335443358944739,Statistical,False,0.022014936169491347,2.2014936169491346
676.4977955911824,1.3371741645233477,Statistical,False,0.02208988291826365,2.208988291826365
677.3482965931864,1.3407994325545043,Statistical,False,0.02216481691219868,2.216481691219868
678.1987975951904,1.3444201514336382,Statistical,False,0.022239738081214332,2.2239738081214333
679.0492985971944,1.34803633256341,Statistical,False,0.02231464635574772,2.231464635574772
679.8997995991984,1.351647987303662,Statistical,False,0.022389541666751653,2.2389541666751653
680.7503006012024,1.3552551269716329,Statistical,False,0.022464423945691085,2.2464423945691085
681.6008016032065,1.358857762842169,Statistical,False,0.022539293124539592,2.2539293124539594
682.4513026052105,1.3624559061479369,Statistical,False,0.022614149135775922,2.261414913577592
683.3018036072144,1.3660495680796347,Statistical,False,0.022688991912380534,2.2688991912380536
684.1523046092184,1.3696387597861974,Statistical,False,0.022763821387832145,2.2763821387832146
685.0028056112225,1.373223492375009,Statistical,False,0.0228386374961044,2.2838637496104397
685.8533066132266,1.3768037769121035,Statistical,False,0.022913440171662386,2.2913440171662387
686.7038076152305,1.3803796244223745,Statistical,False,0.02298822934945938,2.298822934945938
687.5543086172345,1.383951045889777,Statistical,False,0.023063004964933503,2.3063004964933502
688.4048096192384,1.3875180522575292,Statistical,False,0.023137766954004376,2.3137766954004375
689.2553106212425,1.3910806544283156,Statistical,False,0.02321251525306992,2.321251525306992
690.1058116232465,1.3946388632644833,Statistical,False,0.023287249799002995,2.3287249799002994
690.9563126252506,1.398192689588246,Statistical,False,0.02336197052914832,2.3361970529148324
691.8068136272545,1.4017421441818767,Statistical,False,0.023436677381319153,2.343667738131915
692.6573146292585,1.4052872377879067,Statistical,False,0.023511370293794163,2.3511370293794163
693.5078156312625,1.4088279811093196,Statistical,False,0.023586049205314263,2.3586049205314263
694.3583166332666,1.4123643848097467,Statistical,False,0.023660714055079527,2.366071405507953
695.2088176352706,1.4158964595136563,Statistical,False,0.02373536478274598,2.3735364782745982
696.0593186372746,1.4194242158065487,Statistical,False,0.023810001328422616,2.3810001328422614
696.9098196392786,1.4229476642351448,Statistical,False,0.023884623632668293,2.388462363266829
697.7603206412825,1.4264668153075764,Statistical,False,0.02395923163648871,2.395923163648871
698.6108216432866,1.4299816794935738,Statistical,False,0.02403382528133339,2.403382528133339
699.4613226452906,1.4334922672246502,Statistical,False,0.02410840450909264,2.410840450909264
700.3118236472947,1.436998588894293,Statistical,False,0.024182969262094692,2.4182969262094693
701.1623246492986,1.4405006548581418,Statistical,False,0.0242575194831026,2.42575194831026
702.0128256513026,1.4439984754341775,Statistical,False,0.024332055115311477,2.4332055115311477
702.8633266533066,1.447492060902902,Statistical,False,0.02440657610234548,2.440657610234548
703.7138276553106,1.4509814215075205,Statistical,False,0.024481082388254968,2.4481082388254967
704.5643286573147,1.4544665674541193,Statistical,False,0.024555573917513614,2.4555573917513613
705.4148296593187,1.457947508911847,Statistical,False,0.024630050635015575,2.4630050635015577
706.2653306613227,1.4614242560130943,Statistical,False,0.024704512486072725,2.4704512486072727
