temperature_c,damage_specification,tipping_points,damage_fraction,damage_percent
4.38877755511022,Statistical,False,0.11395576724591466,11.395576724591466
4.400801603206412,Statistical,False,0.11443176074450646,11.443176074450646
4.412825651302605,Statistical,False,0.11490864924810973,11.490864924810973
4.424849699398798,Statistical,False,0.11538643275672443,11.538643275672444
4.43687374749499,Statistical,False,0.11586511127035058,11.586511127035058
4.448897795591182,Statistical,False,0.1163446847889882,11.63446847889882
4.460921843687375,Statistical,False,0.11682515331263732,11.682515331263732
4.472945891783567,Statistical,False,0.11730651684129784,11.730651684129784
4.484969939879759,Statistical,False,0.1177887753749698,11.77887753749698
4.4969939879759515,Statistical,False,0.11827192891365323,11.827192891365323
4.509018036072145,Statistical,False,0.11875597745734813,11.875597745734813
4.521042084168337,Statistical,False,0.11924092100605448,11.924092100605447
4.533066132264529,Statistical,False,0.11972675955977226,11.972675955977225
4.545090180360721,Statistical,False,0.1202134931185015,12.02134931185015
4.557114228456914,Statistical,False,0.12070112168224226,12.070112168224226
4.569138276553106,Statistical,False,0.1211896452509944,12.11896452509944
4.5811623246492985,Statistical,False,0.12167906382475802,12.167906382475802
4.593186372745491,Statistical,False,0.12216937740353308,12.216937740353307
4.605210420841684,Statistical,False,0.12266058598731962,12.266058598731961
4.617234468937876,Statistical,False,0.1231526895761176,12.31526895761176
4.629258517034068,Statistical,False,0.123645688169927,12.364568816992701
4.64128256513026,Statistical,False,0.1241395817687479,12.41395817687479
4.6533066132264524,Statistical,False,0.12463437037258024,12.463437037258023
4.6653306613226455,Statistical,False,0.12513005398142407,12.513005398142408
4.677354709418838,Statistical,False,0.12562663259527931,12.562663259527932
4.68937875751503,Statistical,False,0.126124106214146,12.612410621414599
4.701402805611222,Statistical,False,0.12662247483802416,12.662247483802416
4.713426853707415,Statistical,False,0.12712173846691377,12.712173846691377
4.725450901803607,Statistical,False,0.12762189710081487,12.762189710081486
4.7374749498997994,Statistical,False,0.12812295073972738,12.812295073972738
4.749498997995992,Statistical,False,0.12862489938365135,12.862489938365135
4.761523046092185,Statistical,False,0.1291277430325868,12.912774303258681
4.773547094188377,Statistical,False,0.12963148168653368,12.963148168653369
4.785571142284569,Statistical,False,0.13013611534549202,13.013611534549202
4.797595190380761,Statistical,False,0.1306416440094618,13.06416440094618
4.809619238476954,Statistical,False,0.1311480676784431,13.114806767844309
4.8216432865731464,Statistical,False,0.13165538635243576,13.165538635243577
4.833667334669339,Statistical,False,0.13216360003143993,13.216360003143993
4.845691382765531,Statistical,False,0.13267270871545553,13.267270871545552
4.857715430861723,Statistical,False,0.13318271240448257,13.318271240448256
4.869739478957916,Statistical,False,0.13369361109852113,13.369361109852113
4.881763527054108,Statistical,False,0.1342054047975711,13.42054047975711
4.8937875751503,Statistical,False,0.1347180935016325,13.47180935016325
4.905811623246493,Statistical,False,0.1352316772107054,13.52316772107054
4.917835671342686,Statistical,False,0.13574615592478975,13.574615592478976
4.929859719438878,Statistical,False,0.13626152964388555,13.626152964388554
4.94188376753507,Statistical,False,0.13677779836799278,13.677779836799278
4.953907815631262,Statistical,False,0.13729496209711145,13.729496209711145
4.965931863727455,Statistical,False,0.13781302083124164,13.781302083124164
4.977955911823647,Statistical,False,0.13833197457038324,13.833197457038324
4.98997995991984,Statistical,False,0.1388518233145363,13.88518233145363
5.002004008016032,Statistical,False,0.13937256706370083,13.937256706370082
5.014028056112225,Statistical,False,0.13989420581787682,13.989420581787682
5.026052104208417,Statistical,False,0.14041673957706424,14.041673957706424
