sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,55,5,2125,0.03125,16.615736271245282,0.5406555987532751,0.5006143610453231,463.9570855274818,4.399062649668693,22.38120852456778,0.15087700934732948,0.005644306698564753,0.005642452125664653,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,56,5,2125,0.03125,20.11185823489369,0.5545000540184476,0.3999993989509505,479.84027934179505,4.387153304432153,22.350845761643708,0.15110406177939292,0.007916206674480453,0.00791536847926139,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,57,5,2125,0.03125,6.32357880697673,0.2959655094330412,0.5272705410121481,460.0780864402412,4.421351007924932,22.39691342994561,0.15014913476825384,0.001995119936111429,0.001992868419622117,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,58,5,2125,0.03125,6.864892699279699,0.3108045653396319,0.5175030706513253,461.44292752168406,4.420790907426858,22.37663581212379,0.1500192124475646,0.0020659795895415943,0.0020638765954674966,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,59,5,2125,0.03125,7.147453057196707,0.3143103219327373,0.5006143610453231,463.9570855274818,4.420140384761839,22.396891651782713,0.1501946665661315,0.002188509781171446,0.0021866552082713464,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,60,5,2125,0.03125,8.198704425845449,0.31222200841975994,0.3999993989509505,479.84027934179505,4.4160044955326025,22.44360158468861,0.15069941798813075,0.0030522742677015335,0.00305143607248247,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,61,5,2125,0.03125,9.058828688039103,0.31811039078610176,0.3494685710763814,490.23024303804715,4.413460893341175,22.428261504017076,0.15068140779468367,0.0035567863325245497,0.003556287757944833,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,62,5,2125,0.03125,2.228419384189837,0.1022314881673032,0.3494685710763814,490.23024303804715,4.427162593732414,22.457140108550586,0.15037818311383946,0.001046644114432394,0.0010461455398526774,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,63,6,2185,0.015625,5.363055743169455,1.0,0.9419953221036819,362.6353033244283,10.662849467291199,35.77064216798705,0.09498531790494782,0.014431432589111582,0.014137470330723333,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,64,6,2185,0.015625,5.363055743169455,1.0,0.9419953221036819,362.6353033244283,10.710872525262495,35.93183033894276,0.09498556846018726,0.0099926550754042,0.009698692817015951,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
